EntryNum,VendorNum,Amount,AbsAmount,LogAbsAmt,LeadDigit
631,2001,4619.06,4619.06,3.664553604,4
632,2001,4619.06,4619.06,3.664553604,4
633,2001,3442.44,3442.44,3.536866379,3
634,2001,6105.78,6105.78,3.785741152,6
635,2001,8725.49,8725.49,3.940789825,8
636,2001,8523.6,8523.6,3.930623061,8
637,2001,613.48,613.48,2.787800409,6
638,2001,6622.41,6622.41,3.821016065,6
639,2001,7536.69,7536.69,3.877180652,7
640,2001,330.81,330.81,2.519578629,3
641,2001,545.6,545.6,2.736874362,5
642,2001,77.19,77.19,1.887561041,7
643,2001,20192.93,20192.93,4.30519934,2
644,2001,6481.6,6481.6,3.811682226,6
645,2001,271.61,271.61,2.433945756,2
646,2001,292.01,292.01,2.465397724,2
647,2001,42.01,42.01,1.623352682,4
648,2001,28.21,28.21,1.450403086,2
649,2001,42.25,42.25,1.625826713,4
650,2001,674.97,674.97,2.82928447,6
651,2001,112.81,112.81,2.052347599,1
652,2001,86.71,86.71,1.938069186,8
653,2001,40.07,40.07,1.602819342,4
654,2001,230.39,230.39,2.362463625,2
655,2001,38.19,38.19,1.581949658,3
656,2001,44.72,44.72,1.650501795,4
657,2001,425.5,425.5,2.628899564,4
658,2001,47.35,47.35,1.675319983,4
659,2001,74.65,74.65,1.873029812,7
660,2001,115.51,115.51,2.062619584,1
661,2001,170.4,170.4,2.23146959,1
662,2001,15907.34,15907.34,4.201597564,1
663,2001,2930.57,2930.57,3.466952099,2
664,2001,2501.66,2501.66,3.398228285,2
665,2001,15907.34,15907.34,4.201597564,1
666,2001,94.82,94.82,1.976899951,9
667,2001,25.26,25.26,1.402433346,2
668,2001,47.08,47.08,1.672836454,4
669,2001,58.27,58.27,1.765445018,5
670,2001,13213.87,13213.87,4.12103003,1
671,2001,58.64,58.64,1.768193962,5
672,2001,56.78,56.78,1.754195388,5
673,2001,45.42,45.42,1.65724713,4
674,2001,211.13,211.13,2.324549948,2
675,2001,63.91,63.91,1.805568818,6
676,2001,30.8,30.8,1.488550717,3
677,2001,39.82,39.82,1.600101256,3
678,2001,33.48,33.48,1.524785449,3
679,2001,49.96,49.96,1.69862243,4
680,2001,151.3,151.3,2.179838928,1
681,2001,60.55,60.55,1.782114147,6
682,2001,216.73,216.73,2.335919031,2
683,2001,26.77,26.77,1.427648371,2
684,2001,303.89,303.89,2.482716409,3
685,2001,459.63,459.63,2.662408367,4
686,2001,129.21,129.21,2.111296126,1
687,2001,53.75,53.75,1.730378469,5
688,2001,59.29,59.29,1.77298145,5
689,2001,376.53,376.53,2.575799584,3
690,2001,110.01,110.01,2.041432165,1
691,2001,161.31,161.31,2.207661291,1
692,2001,62.1,62.1,1.7930916,6
693,2001,1235.55,1235.55,3.091860325,1
694,2001,58.88,58.88,1.769967801,5
695,2001,175.59,175.59,2.244499779,1
696,2001,70.04,70.04,1.845346137,7
697,2001,74.47,74.47,1.871981354,7
698,2001,293.76,293.76,2.46799266,2
699,2001,101.33,101.33,2.005738043,1
700,2001,175.9,175.9,2.245265839,1
701,2001,104.63,104.63,2.019656225,1
702,2001,84.05,84.05,1.924537718,8
703,2001,40.18,40.18,1.604009932,4
704,2001,253.13,253.13,2.403343619,2
705,2001,39.16,39.16,1.592842683,3
706,2001,60.05,60.05,1.778513012,6
707,2001,56.45,56.45,1.751663946,5
708,2001,72.85,72.85,1.862429556,7
709,2001,454.05,454.05,2.65710368,4
710,2001,36.43,36.43,1.561459171,3
711,2001,121.73,121.73,2.085397622,1
712,2001,205.65,205.65,2.313128714,2
713,2001,62.94,62.94,1.798926739,6
714,2001,310.55,310.55,2.492131534,3
715,2001,29.12,29.12,1.464191371,2
716,2001,49.98,49.98,1.698796252,4
717,2001,87.01,87.01,1.939569169,8
718,2001,62.28,62.28,1.794348604,6
719,2001,46.15,46.15,1.664171705,4
720,2001,28.38,28.38,1.453012391,2
721,2001,48.76,48.76,1.688063697,4
722,2001,1107.57,1107.57,3.044371184,1
723,2001,43.09,43.09,1.634376494,4
724,2001,84.12,84.12,1.924899264,8
725,2001,55.77,55.77,1.746400644,5
726,2001,48.59,48.59,1.686546899,4
727,2001,46.55,46.55,1.667919685,4
728,2001,126.05,126.05,2.10054285,1
729,2001,114.16,114.16,2.05751396,1
730,2001,3759.52,3759.52,3.5751324,3
731,2001,57.88,57.88,1.762528522,5
732,2001,3759.52,3759.52,3.5751324,3
733,2001,5496.68,5496.68,3.740100454,5
734,2001,473.65,473.65,2.675457542,4
735,2001,50.6,50.6,1.704150517,5
736,2001,155.51,155.51,2.191758321,1
737,2001,425.38,425.38,2.628777067,4
738,2001,13643.41,13643.41,4.13492293,1
739,2001,5793.38,5793.38,3.762932016,5
740,2001,12390.15,12390.15,4.093076564,1
741,2001,28.83,28.83,1.459844642,2
742,2001,54.96,54.96,1.740046724,5
743,2001,121.46,121.46,2.084433277,1
744,2001,402.91,402.91,2.605208046,4
745,2001,250.31,250.31,2.3984782,2
746,2001,17905.8,17905.8,4.252993729,1
747,2001,3435.8,3435.8,3.536027875,3
748,2001,11794.45,11794.45,4.071677694,1
749,2001,8951.66,8951.66,3.951903579,8
750,2001,10369.88,10369.88,4.015773731,1
751,2001,10092.4,10092.4,4.003994455,1
752,2001,8347.86,8347.86,3.921575157,8
753,2001,2203.85,2203.85,3.343182032,2
754,2001,11723.13,11723.13,4.069043581,1
755,2001,372.74,372.74,2.571406001,3
756,2001,255.68,255.68,2.407696758,2
757,2001,100.25,100.25,2.001084381,1
758,2001,1079.92,1079.92,3.033391584,1
759,2001,107.07,107.07,2.029667803,1
760,2001,584.74,584.74,2.766962803,5
761,2001,30.55,30.55,1.485011215,3
762,2001,62,62,1.792391689,6
763,2001,173.69,173.69,2.239774815,1
764,2001,624.71,624.71,2.795678458,6
765,2001,205.88,205.88,2.31361416,2
766,2001,89.28,89.28,1.950754182,8
767,2001,128.83,128.83,2.110017007,1
768,2001,33.3,33.3,1.522444234,3
769,2001,50.88,50.88,1.706547103,5
770,2001,344.93,344.93,2.537730968,3
771,2001,302.42,302.42,2.480610509,3
772,2001,627.03,627.03,2.79728832,6
773,2001,59.32,59.32,1.773201142,5
774,2001,392.12,392.12,2.593418994,3
775,2001,282.82,282.82,2.451510118,2
776,2001,731.83,731.83,2.864410209,7
777,2001,575.67,575.67,2.760173598,5
778,2001,179.04,179.04,2.252950069,1
779,2001,324.23,324.23,2.510853196,3
780,2001,560.22,560.22,2.748358609,5
781,2001,81.25,81.25,1.90982337,8
782,2001,5945.98,5945.98,3.774223444,5
783,2001,17733.39,17733.39,4.248791765,1
784,2001,37.14,37.14,1.569841899,3
785,2001,158.87,158.87,2.201041896,1
786,2001,205.61,205.61,2.313044233,2
787,2001,65.39,65.39,1.815511337,6
788,2001,35.79,35.79,1.553761698,3
789,2001,71.43,71.43,1.85388065,7
790,2001,77.98,77.98,1.891983231,7
791,2001,100.47,100.47,2.002036402,1
792,2001,31.11,31.11,1.492900011,3
793,2001,57.88,57.88,1.762528522,5
794,2001,56.26,56.26,1.750199728,5
795,2001,149.6,149.6,2.174931594,1
796,2001,211.13,211.13,2.324549948,2
797,2001,630.09,630.09,2.799402587,6
798,2001,753.01,753.01,2.876800744,7
799,2001,55.12,55.12,1.741309209,5
800,2001,72.03,72.03,1.857513415,7
801,2001,167.97,167.97,2.225231722,1
802,2001,66.64,66.64,1.823734988,6
803,2001,58.49,58.49,1.767081621,5
804,2001,54.74,54.74,1.738304793,5
805,2001,40.39,40.39,1.606273853,4
806,2001,137.45,137.45,2.138144744,1
807,2001,43.04,43.04,1.633872263,4
808,2001,164.05,164.05,2.214976235,1
809,2001,50.22,50.22,1.700876708,5
810,2001,81.1,81.1,1.909020854,8
811,2001,73.66,73.66,1.867231715,7
812,2001,40.13,40.13,1.60346916,4
813,2001,57.5,57.5,1.759667845,5
814,2001,53.95,53.95,1.731991449,5
815,2001,175.5,175.5,2.244277121,1
816,2001,103.69,103.69,2.015736874,1
817,2001,27.37,27.37,1.437274797,2
818,2001,63.68,63.68,1.804003055,6
819,2001,145.92,145.92,2.164114821,1
820,2001,37.98,37.98,1.57955496,3
821,2001,45.32,45.32,1.656289901,4
822,2001,43.83,43.83,1.641771471,4
823,2001,71.14,71.14,1.852113861,7
824,2001,64.08,64.08,1.806722503,6
825,2001,62.74,62.74,1.797544514,6
826,2001,43.03,43.03,1.633771346,4
827,2001,134.18,134.18,2.127687788,1
828,2001,34.38,34.38,1.536305872,3
829,2001,45.5,45.5,1.658011397,4
830,2001,36.51,36.51,1.562411833,3
831,2001,74.6,74.6,1.872738827,7
832,2001,26.55,26.55,1.424064525,2
833,2001,46.45,46.45,1.666985718,4
834,2001,39.5,39.5,1.596597096,3
835,2001,38.69,38.69,1.58759873,3
836,2001,114.46,114.46,2.058653742,1
837,2001,34.86,34.86,1.542327383,3
838,2001,40.68,40.68,1.609380944,4
839,2001,41579.28,41579.28,4.618876965,4
840,2001,86.31,86.31,1.936061117,8
841,2001,46.59,46.59,1.66829271,4
842,2001,55.22,55.22,1.742096402,5
843,2001,87.28,87.28,1.940914738,8
844,2001,107.14,107.14,2.029951642,1
845,2001,6094.9,6094.9,3.784966584,6
846,2001,31.68,31.68,1.500785173,3
847,2001,72.38,72.38,1.859618579,7
848,2001,87.99,87.99,1.944433318,8
849,2001,27.51,27.51,1.43949059,2
850,2001,37.51,37.51,1.574147064,3
851,2001,29.78,29.78,1.473924693,2
852,2001,54.73,54.73,1.738225448,5
853,2001,55.73,55.73,1.746089043,5
854,2001,79.66,79.66,1.901240302,7
855,2001,28,28,1.447158031,2
856,2001,64.97,64.97,1.812712867,6
857,2001,349.45,349.45,2.543385045,3
858,2001,343.05,343.05,2.535357424,3
859,2001,262.89,262.89,2.419774066,2
860,2001,341.06,341.06,2.532830788,3
861,2001,4993.97,4993.97,3.698445929,4
862,2001,10356.63,10356.63,4.015218461,1
863,2001,20581.13,20581.13,4.313469216,2
864,2001,40.79,40.79,1.610553705,4
865,2001,111.5,111.5,2.047274867,1
866,2001,30.06,30.06,1.477988976,3
867,2001,73.22,73.22,1.864629725,7
868,2001,78.78,78.78,1.896415976,7
869,2001,41.05,41.05,1.613313161,4
870,2001,40.36,40.36,1.605951158,4
871,2001,93.66,93.66,1.971554153,9
872,2001,60.61,60.61,1.782544284,6
873,2001,38.73,38.73,1.588047497,3
874,2001,128.95,128.95,2.110421346,1
875,2001,94.88,94.88,1.977174676,9
876,2001,384,384,2.584331224,3
877,2001,43.43,43.43,1.637789829,4
878,2001,26.29,26.29,1.419790586,2
879,2001,37.2,37.2,1.57054294,3
880,2001,36.8,36.8,1.565847819,3
881,2001,28.02,28.02,1.447468131,2
882,2001,1243.04,1243.04,3.094485104,1
883,2001,54.39,54.39,1.735519059,5
884,2001,40.77,40.77,1.610340711,4
885,2001,69.09,69.09,1.839415193,6
886,2001,48.46,48.46,1.68538341,4
887,2001,46.06,46.06,1.663323934,4
888,2001,51.15,51.15,1.708845638,5
889,2001,525.03,525.03,2.72018412,5
890,2001,265.25,265.25,2.423655393,2
891,2001,266.44,266.44,2.425599425,2
892,2001,482.75,482.75,2.683722282,4
893,2001,367.11,367.11,2.564796215,3
894,2001,171.24,171.24,2.233605219,1
895,2001,725.24,725.24,2.860481749,7
896,2001,88.67,88.67,1.947776708,8
897,2001,272.56,272.56,2.435462121,2
898,2001,143.08,143.08,2.155578931,1
899,2001,242.79,242.79,2.385230795,2
900,2001,295.55,295.55,2.470630964,2
901,2001,455.22,455.22,2.658221334,4
902,2001,362.33,362.33,2.559104294,3
903,2001,227.88,227.88,2.357706211,2
904,2001,37.9,37.9,1.57863921,3
905,2001,216.47,216.47,2.335397717,2
906,2001,928.37,928.37,2.967721098,9
907,2001,9408.55,9408.55,3.973522697,9
908,2001,204.15,204.15,2.309949384,2
909,2001,5790.11,5790.11,3.762686814,5
910,2001,8751.21,8751.21,3.942068106,8
911,2001,4121.02,4121.02,3.615004722,4
912,2001,17820.71,17820.71,4.250925003,1
913,2001,12880.41,12880.41,4.109929687,1
914,2001,10591.83,10591.83,4.024971002,1
915,2001,240.92,240.92,2.381872854,2
916,2001,72.15,72.15,1.858236335,7
917,2001,133.07,133.07,2.124080157,1
918,2001,3848.34,3848.34,3.585273435,3
919,2001,3754.03,3754.03,3.574497739,3
920,2001,1943.03,1943.03,3.288479506,1
921,2001,419.17,419.17,2.622390193,4
922,2001,684.86,684.86,2.835601802,6
923,2001,418.35,418.35,2.621539773,4
924,2001,205.11,205.11,2.311986835,2
925,2001,474.11,474.11,2.675879116,4
926,2001,898.19,898.19,2.953368216,8
927,2001,317.73,317.73,2.502058223,3
928,2001,532.75,532.75,2.726523458,5
929,2001,318.14,318.14,2.502618277,3
930,2001,130.43,130.43,2.115377494,1
931,2001,304.42,304.42,2.483473182,3
932,2001,254.61,254.61,2.405875457,2
933,2001,258.03,258.03,2.411670202,2
934,2001,166.57,166.57,2.221596786,1
935,2001,85.45,85.45,1.931712067,8
936,2001,527.86,527.86,2.722518753,5
937,2001,523.79,523.79,2.719157203,5
938,2001,677.71,677.71,2.831043894,6
939,2001,446.8,446.8,2.650113164,4
940,2001,145.07,145.07,2.161577611,1
941,2001,87.7,87.7,1.942999593,8
942,2001,53.08,53.08,1.724930914,5
943,2001,186.56,186.56,2.270818533,1
944,2001,4436.24,4436.24,3.647015033,4
945,2001,592.17,592.17,2.772446402,5
946,2001,206.99,206.99,2.315949365,2
947,2001,327.12,327.12,2.514707098,3
948,2001,412.5,412.5,2.615423953,4
949,2001,240.45,240.45,2.381024781,2
950,2001,84.56,84.56,1.927164974,8
951,2001,147.41,147.41,2.168526946,1
952,2001,279.49,279.49,2.446366274,2
953,2001,175.03,175.03,2.243112493,1
954,2001,564.62,564.62,2.751756258,5
955,2001,120.11,120.11,2.079579167,1
956,2001,250.61,250.61,2.398998396,2
957,2001,295.57,295.57,2.470660352,2
958,2001,116.65,116.65,2.066884743,1
959,2001,175.46,175.46,2.244178125,1
960,2001,116.37,116.37,2.065841034,1
961,2001,197.23,197.23,2.294972975,1
962,2001,418.89,418.89,2.622099993,4
963,2001,554.19,554.19,2.743658685,5
964,2001,189.68,189.68,2.278021541,1
965,2001,84.96,84.96,1.929214504,8
966,2001,608.22,608.22,2.784060697,6
967,2001,636.31,636.31,2.803668748,6
968,2001,63.35,63.35,1.801746619,6
969,2001,870.37,870.37,2.939703913,8
970,2001,105.85,105.85,2.024690862,1
971,2001,198.17,198.17,2.297037909,1
972,2001,804.82,804.82,2.90569876,8
973,2001,429.04,429.04,2.632497784,4
974,2001,113.61,113.61,2.05541656,1
975,2001,83.68,83.68,1.922621672,8
976,2001,567.16,567.16,2.753705594,5
977,2001,4.02,4.02,0.604226053,4
978,2001,12.51,12.51,1.09725731,1
979,2001,2312.95,2312.95,3.364166245,2
980,2001,19881.25,19881.25,4.298443686,1
981,2001,1094.92,1094.92,3.039382389,1
982,2001,114.99,114.99,2.060660074,1
983,2001,72.84,72.84,1.862369937,7
984,2001,295.66,295.66,2.470792573,2
985,2001,665.61,665.61,2.823219838,6
986,2001,1169.48,1169.48,3.067992799,1
987,2001,94.46,94.46,1.975247941,9
988,2001,550.64,550.64,2.740867757,5
989,2001,226.84,226.84,2.355719639,2
990,2001,312,312,2.494154594,3
991,2001,132.35,132.35,2.121723946,1
992,2001,278.58,278.58,2.444949934,2
993,2001,114.26,114.26,2.05789422,1
994,2001,580.74,580.74,2.76398174,5
995,2001,5509.95,5509.95,3.741147658,5
996,2001,585.48,585.48,2.767512064,5
997,2001,5142.05,5142.05,3.711136295,5
998,2001,3901.29,3901.29,3.591208235,3
999,2001,10697.82,10697.82,4.029295286,1
1000,2001,5009.74,5009.74,3.699815187,5
1001,2001,7287.96,7287.96,3.86260598,7
1002,2001,10896.58,10896.58,4.037290212,1
1003,2001,197.15,197.15,2.294796781,1
1004,2001,256.43,256.43,2.408968832,2
1005,2001,292.5,292.5,2.46612587,2
1006,2001,208.67,208.67,2.319460016,2
1007,2001,422.95,422.95,2.626289029,4
1008,2001,158.6,158.6,2.200303183,1
1009,2001,72.31,72.31,1.859198362,7
1010,2001,84.61,84.61,1.927421695,8
1011,2001,380.18,380.18,2.579989266,3
1012,2001,232.54,232.54,2.366497668,2
1013,2001,372.95,372.95,2.571650611,3
1014,2001,106.85,106.85,2.028774527,1
1015,2001,81.92,81.92,1.913389944,8
1016,2001,277.41,277.41,2.443122112,2
1017,2001,101.19,101.19,2.005137596,1
1018,2001,87.19,87.19,1.940466678,8
1019,2001,4761.2,4761.2,3.677716425,4
1020,2001,67.38,67.38,1.828531007,6
1021,2001,8923.99,8923.99,3.950559075,8
1022,2001,326.82,326.82,2.514308626,3
1023,2001,35.3,35.3,1.547774705,3
1024,2001,25.47,25.47,1.406028945,2
1025,2001,472.21,472.21,2.67413518,4
1026,2001,224.86,224.86,2.351912206,2
1027,2001,549.63,549.63,2.740070429,5
1028,2001,76.61,76.61,1.884285462,7
1029,2001,85.4,85.4,1.931457871,8
1030,2001,159.28,159.28,2.202161247,1
1031,2001,131.16,131.16,2.117801408,1
1032,2001,199.69,199.69,2.300356317,1
1033,2001,120.61,120.61,2.081383317,1
1034,2001,442.08,442.08,2.645500868,4
1035,2001,10890.93,10890.93,4.037064967,1
1036,2001,4240.69,4240.69,3.627436526,4
1037,2001,6768.37,6768.37,3.830484092,6
1038,2001,3655.75,3655.75,3.562976489,3
1039,2001,13928.19,13928.19,4.143894683,1
1040,2001,18406.76,18406.76,4.26497735,1
1041,2001,294.6,294.6,2.469232743,2
1042,2001,190.74,190.74,2.280441778,1
1043,2001,116.69,116.69,2.06703364,1
1044,2001,226.08,226.08,2.354262145,2
1045,2001,196.74,196.74,2.293892667,1
1046,2001,32.76,32.76,1.515343893,3
1047,2001,353.77,353.77,2.548721002,3
1048,2001,62.88,62.88,1.798512533,6
1049,2001,41.92,41.92,1.622421274,4
1050,2001,122,122,2.086359831,1
1051,2001,57.55,57.55,1.760045328,5
1052,2001,39.7,39.7,1.598790507,3
1053,2001,210.66,210.66,2.32358208,2
1054,2001,55.4,55.4,1.743509765,5
1055,2001,127.02,127.02,2.103872108,1
1056,2001,20.48,20.48,1.311329952,2
1057,2001,10851.26,10851.26,4.035480169,1
1058,2001,12204.32,12204.32,4.086513586,1
1059,2001,9310.88,9310.88,3.968990729,9
1060,2001,8646.43,8646.43,3.93683683,8
1061,2001,69.72,69.72,1.843357378,6
1062,2001,9567.63,9567.63,3.980804372,9
1063,2001,4410.1,4410.1,3.644448437,4
1064,2001,544.21,544.21,2.735766518,5
1065,2001,3620.18,3620.18,3.558730165,3
1066,2001,7763.62,7763.62,3.89006427,7
1067,2001,11808.46,11808.46,4.072193263,1
1068,2001,8392.29,8392.29,3.923880483,8
1069,2001,11045.41,11045.41,4.043181841,1
1070,2001,10415.74,10415.74,4.01769013,1
1071,2001,12906.26,12906.26,4.11080041,1
1072,2001,13910.91,13910.91,4.143355541,1
1073,2001,16770.52,16770.52,4.224546529,1
1074,2001,10688.4,10688.4,4.028912698,1
1075,2001,228.26,228.26,2.358429813,2
1076,2001,437.39,437.39,2.64086885,4
1077,2001,505.78,505.78,2.703961652,5
1078,2001,7471.02,7471.02,3.873379899,7
1079,2001,2981.43,2981.43,3.474424617,2
1080,2001,1899.13,1899.13,3.278554694,1
1081,2001,19173.63,19173.63,4.282704342,1
1082,2001,613.18,613.18,2.787587981,6
1083,2001,5509.68,5509.68,3.741126376,5
1084,2001,50.56,50.56,1.703807065,5
1085,2001,23.62,23.62,1.373279893,2
1086,2001,59.29,59.29,1.77298145,5
1087,2001,46.65,46.65,1.668851648,4
1088,2001,50.01,50.01,1.699056855,5
1089,2001,593.15,593.15,2.773164535,5
1090,2001,5766.78,5766.78,3.760933384,5
1091,2001,11138.66,11138.66,4.046832948,1
1092,2001,1109.6,1109.6,3.045166448,1
1093,2001,10432.3,10432.3,4.018380068,1
1094,2001,7694.65,7694.65,3.88618887,7
1095,2001,35.65,35.65,1.552059534,3
1096,2001,349.2,349.2,2.543074235,3
1097,2001,111.81,111.81,2.048480647,1
1098,2001,96.59,96.59,1.984932166,9
1099,2001,31.31,31.31,1.495683068,3
1100,2001,75.65,75.65,1.878808932,7
1101,2001,116.09,116.09,2.064794811,1
1102,2001,52.79,52.79,1.722551662,5
1103,2001,39.47,39.47,1.596267126,3
1104,2001,8.11,8.11,0.909020854,8
1105,2001,39.1,39.1,1.592176757,3
1106,2001,131.71,131.71,2.11961875,1
1107,2001,17.19,17.19,1.235275877,1
1108,2001,33.67,33.67,1.527243116,3
1109,2001,33.17,33.17,1.520745472,3
1110,2001,18.62,18.62,1.269979677,1
1111,2001,26.31,26.31,1.420120848,2
1112,2001,24.35,24.35,1.386498966,2
1113,2001,8.57,8.57,0.932980822,8
1114,2001,21.98,21.98,1.342027688,2
1115,2001,32.46,32.46,1.511348515,3
1116,2001,28.85,28.85,1.460145817,2
1117,2001,58.78,58.78,1.769229582,5
1118,2001,42.69,42.69,1.630326155,4
1119,2001,4876.56,4876.56,3.688113572,4
1120,2001,2022.47,2022.47,3.305882088,2
1121,2001,22.52,22.52,1.352568386,2
1122,2001,27.31,27.31,1.4363217,2
1123,2001,18.62,18.62,1.269979677,1
1124,2001,150.24,150.24,2.176785575,1
1125,2001,102.63,102.63,2.011274329,1
1126,2001,34.19,34.19,1.533899101,3
1127,2001,23.83,23.83,1.377124042,2
1128,2001,51.59,51.59,1.712565528,5
1129,2001,44.9,44.9,1.652246341,4
1130,2001,57.38,57.38,1.758760544,5
1131,2001,361,361,2.557507202,3
1132,2001,14.83,14.83,1.171141151,1
1133,2001,44.04,44.04,1.64384731,4
1134,2001,68.14,68.14,1.833402129,6
1135,2001,9.27,9.27,0.967079734,9
1136,2001,39.18,39.18,1.593064432,3
1137,2001,41.34,41.34,1.616370472,4
1138,2001,57.14,57.14,1.756940236,5
1139,2001,19.48,19.48,1.289588953,1
1140,2001,16.66,16.66,1.221674997,1
1141,2001,76.78,76.78,1.885248108,7
1142,2001,1243.04,1243.04,3.094485104,1
1143,2001,64.83,64.83,1.811776022,6
1144,2001,28.52,28.52,1.455149521,2
1145,2001,51.07,51.07,1.708165858,5
1146,2001,97.53,97.53,1.989138224,9
1147,2001,45.68,45.68,1.659726095,4
1148,2001,31.98,31.98,1.504878459,3
1149,2001,26.91,26.91,1.429913698,2
1150,2001,43.14,43.14,1.634880141,4
1151,2001,17075.73,17075.73,4.232379279,1
1152,2001,5426.33,5426.33,3.734506202,5
1153,2001,18744.74,18744.74,4.272879421,1
1154,2001,15086.36,15086.36,4.178584467,1
1155,2001,3818.86,3818.86,3.581933737,3
1156,2001,64.08,64.08,1.806722503,6
1157,2001,50.89,50.89,1.706632451,5
1158,2001,4.44,4.44,0.64738297,4
1159,2001,27.56,27.56,1.440279213,2
1160,2001,19.31,19.31,1.285782274,1
1161,2001,89.35,89.35,1.951094557,8
1162,2001,37.01,37.01,1.568319085,3
1163,2001,18.9,18.9,1.276461804,1
1164,2001,49.93,49.93,1.698361566,4
1165,2001,47.93,47.93,1.680607429,4
1166,2001,20.34,20.34,1.308350949,2
1167,2001,36.26,36.26,1.5594278,3
1168,2001,16.64,16.64,1.221153322,1
1169,2001,63.84,63.84,1.805092878,6
1170,2001,200.85,200.85,2.302871836,2
1171,2001,31.99,31.99,1.50501424,3
1172,2001,5292.26,5292.26,3.723641172,5
1173,2001,15494.35,15494.35,4.190173362,1
1174,2001,66.75,66.75,1.82445127,6
1175,2001,82.37,82.37,1.915769066,8
1176,2001,66.6,66.6,1.823474229,6
1177,2001,51.27,51.27,1.709863317,5
1178,2001,42.34,42.34,1.626750854,4
1179,2001,37.74,37.74,1.576801896,3
1180,2001,30.39,30.39,1.4827307,3
1181,2001,20.47,20.47,1.311117843,2
